MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.3,29.0,3.879432624113475,1.0771704180064308,2178.0,2.251833740831296,34.26,-118.29,2.413
3.8125,33.0,4.478957654790808,1.1214128035320088,982.0,2.099337748344371,33.83,-118.12,2.613
5.0,32.0,5.792528735632184,1.0114942528735633,1235.0,3.132701421800948,33.73,-117.9,2.494
4.2917,28.0,5.56736243065775,1.0028409090909092,567.0,2.065772727272727,37.26,-121.84,2.188
2.8042,11.0,5.852413793103448,1.1689655172413793,930.0,2.746268656716418,36.77,-119.77,0.825
5.521,24.0,6.520979020979021,1.0468475656847567,1818.0,2.988292682926829,37.65,-122.42,2.582
4.25,5.0,5.944736842105263,1.0421052631578946,2875.0,3.278947368421053,34.1,-117.69,1.714
2.8971,35.0,4.637450199203188,1.0110497237569067,1483.0,3.1497005988023954,33.85,-118.17,1.185
3.125,33.0,5.845921458046777,1.0,1724.0,2.392857142857143,38.12,-122.26,1.593
2.7454,14.0,5.64367816091954,1.160919540229885,1196.0,2.706563706563707,36.2,-119.3,1.602
2.5208,52.0,5.064171122994653,1.1334841628959276,926.0,2.49171270718232,39.73,-124.17,0.746
5.5791,8.0,7.0,1.0949367088607596,816.0,3.4226646248085664,32.57,-117.03,3.708
3.6429,30.0,5.582048957388939,0.890710382513661,1683.0,3.7177631578947365,32.78,-116.97,1.148
3.0395,36.0,4.912863070539418,1.0591900311526479,883.0,4.477064220183486,37.79,-122.21,0.875
2.8594,32.0,5.01856148491879,1.148936170212766,769.0,2.879432624113475,33.89,-117.98,1.375
2.1406,20.0,3.62015503875969,1.0747126436781609,675.0,1.8582089552238805,37.8,-122.43,3.5
7.0499,21.0,6.231410256410257,0.9815303430079155,1424.0,2.734673111167661,33.86,-118.35,3.908
4.6406,33.0,5.115902964959568,1.0644122383252819,1243.0,2.2927756653992324,37.39,-122.09,3.796
2.8672,34.0,5.193846153846153,1.078350168350168,2678.0,3.133663366336634,33.98,-118.08,1.226
4.5474,44.0,4.52734375,1.015625,956.0,1.8659898477157364,33.73,-118.32,2.821
3.1893,37.0,4.710059171597633,1.030059171597633,1312.0,3.710059171597632,34.03,-118.36,1.499
3.1796,26.0,4.926981132075472,1.0,1544.0,2.5824175824175826,33.83,-117.95,2.069
2.1557,29.0,3.943127962085308,1.0524109014675052,1881.0,2.4573991031390134,32.74,-117.11,0.679
4.3438,36.0,4.994029850746268,1.0,847.0,2.567164179104478,33.77,-117.88,2.321
3.6111,32.0,4.55,1.05,1434.0,4.4875,34.09,-117.97,1.708
2.8333,34.0,5.928571428571429,1.1380952380952383,775.0,2.451904761904762,34.17,-118.02,2.411
5.2049,12.0,7.054794520547945,1.0835164835164834,578.0,3.1538461538461537,32.63,-117.05,1.666
3.5156,46.0,5.0852713178294575,1.0147058823529411,1134.0,3.190871369230769,37.97,-122.04,2.456
3.9167,26.0,4.792079207920796,1.010989010989011,1669.0,2.929059829059829,34.0,-118.4,2.397
3.6086,32.0,4.922330097087379,1.069277108433735,1345.0,3.627710843373494,34.0,-118.09,1.598
2.45,40.0,4.886904761904765,1.0,790.0,2.619047619047619,33.88,-118.24,0.675
4.4766,36.0,6.114798761609907,1.0310880829015545,905.0,3.315311418685121,34.02,-117.99,1.401
4.9306,5.0,6.455852156057495,1.0587112564548025,4496.0,3.0421686746987953,34.17,-118.17,1.05
1.9871,32.0,3.65284974093264,1.0875138911564626,1338.0,2.893382444101776,34.01,-117.62,1.505
4.2833,34.0,5.281779661016949,0.9586776859504131,875.0,2.89547038327526,37.99,-121.83,1.588
2.1435,39.0,4.25242718446602,1.0223642172523961,967.0,4.340136054421756,34.0,-118.1,1.152
1.5268,26.0,4.170542635658914,1.0039292730844873,1697.0,3.559748427672955,37.32,-121.89,1.625
2.3611,33.0,4.838983050847458,1.0565217391304347,1173.0,2.586056644880174,35.37,-118.97,0.632
3.1553,36.0,4.64432989690722,1.0950226244343892,1052.0,2.6389891696750905,34.26,-118.41,1.781
2.8056,52.0,3.845138055222093,1.0661157024793388,855.0,1.959550561797753,37.77,-122.43,3.394
3.8304,32.0,5.539862542955326,1.0958549222797926,1039.0,3.149812734082397,37.3,-121.86,1.709
15.0001,52.0,9.89591078066914,1.0871369294605808,679.0,2.8697318007662833,34.06,-118.35,5.00001
12.7778,52.0,8.05982905982906,1.0123287671232877,479.0,2.442748091603054,37.86,-122.19,5.00001
1.4196,40.0,4.633116838487974,1.0041322314049588,1477.0,4.182957295373665,37.74,-120.97,0.583
5.9083,18.0,6.912863070539418,0.9892761394101877,1580.0,3.1404358353578163,33.85,-117.87,2.134
4.1636,27.0,5.070314136125652,1.056479750692587,3868.0,3.078534031413612,34.19,-118.49,2.728
4.9779,48.0,6.5,1.0689655172413792,753.0,3.0220689655172412,34.0,-118.13,2.67
8.7971,52.0,6.838832487309647,1.0106100795755968,883.0,2.879432624113475,37.35,-122.07,5.00001
5.9346,52.0,6.0,1.0,546.0,2.857142857142857,34.16,-118.27,2.75
3.5804,52.0,4.310064935064935,1.0232558139534884,863.0,1.8269930715935334,34.1,-118.13,2.847
4.5673,52.0,5.957528473804341,1.0662983425414365,1143.0,4.275747508305648,37.76,-122.45,1.845
3.2375,17.0,5.446902654867257,1.0017994600179947,1328.0,2.7536231884057956,37.31,-122.02,1.277
5.5395,23.0,6.271788856304985,1.0529010238907819,2102.0,2.5100401606425704,33.89,-118.43,3.679
1.3365,37.0,5.24390243902439,1.2439024390243902,613.0,2.579925650557621,37.81,-122.2,0.75
3.1397,36.0,4.912698412698413,1.0,1175.0,2.5396825396825395,37.94,-122.02,1.601
3.7361,39.0,5.633806146572104,1.0492610837438423,1038.0,2.933806146572104,37.31,-121.91,3.913
2.2469,38.0,3.6424581005586596,1.0,1216.0,4.335570469798658,33.98,-118.2,1.619
8.4045,20.0,8.72769953051643,1.0985915492957747,826.0,3.2148541114058355,37.82,-121.9,4.25
3.9306,16.0,5.743002544529692,1.002820874471096,841.0,2.956301145390071,32.77,-116.95,1.226
3.8646,17.0,6.423318385650224,1.0393700787401574,1092.0,2.477064220183486,35.4,-118.98,1.292
2.8125,35.0,4.385789792062145,1.046035805626598,1172.0,2.817258883248731,33.94,-118.35,1.0
5.58,30.0,6.086538461538461,0.9807692307692307,878.0,2.9086538461538463,34.43,-119.73,5.00001
1.0685,19.0,4.181126335877863,1.0577245508982085,633.0,2.8279036827195467,36.32,-119.21,0.462
4.5,23.0,5.766871165644171,1.0599078341013826,1668.0,3.008988764044944,34.42,-119.69,2.738
2.4583,18.0,4.567307692307692,1.079559902200489,2135.0,4.293846153846154,33.89,-118.25,1.058
2.7167,32.0,5.778947368421052,1.0,705.0,2.824372759856631,34.87,-120.38,1.302
2.0801,21.0,3.490909090909091,1.0,847.0,2.527272727272727,33.87,-117.93,1.556
8.4196,28.0,6.8474576271186445,1.0377358490566038,1031.0,2.6949056603773585,34.14,-118.47,5.00001
6.0,34.0,6.572727272727273,0.9839393939393939,1322.0,3.4227272727272724,33.82,-118.0,3.273
2.7333,39.0,4.943231441048034,1.0693391115926327,1584.0,3.734806629834254,33.99,-118.33,1.58
3.5404,21.0,5.351421188630491,1.062992125984252,2760.0,2.839572192513369,33.14,-117.04,1.563
2.087,14.0,5.166666666666667,1.316326530612245,1085.0,2.81734693877551,34.68,-116.93,0.532
2.1864,34.0,2.7241379310344827,1.0,2229.0,3.310344827586207,34.07,-118.29,1.175
3.0,35.0,4.749498997995993,1.064777327935222,956.0,2.96437659033079,37.95,-121.29,0.725
2.4196,45.0,4.959349593495935,1.1148821148821149,1603.0,3.945114945114945,34.01,-118.31,1.25
2.3583,52.0,4.976129032258065,1.0383870967741935,1558.0,3.1809744779582365,37.76,-122.19,0.906
3.9659,35.0,4.935897435897436,0.9764309764309764,982.0,4.166666666666667,33.97,-118.21,1.53
3.7454,32.0,4.927083333333333,1.032475570032573,1823.0,2.8163636363636364,34.26,-118.27,2.183
3.5,19.0,5.559815950920246,1.0189620758483033,1601.0,2.572972972972973,39.01,-121.64,1.528
2.9063,34.0,4.203463203463204,1.020979020979021,1383.0,2.132420091324201,33.79,-118.15,2.833
2.564,43.0,3.817081850533808,1.0,1171.0,3.5718475073313782,33.93,-118.23,1.0
1.8,33.0,3.9074074074074074,1.0107407407407407,1176.0,3.9074074074074074,33.95,-118.29,1.481
1.7188,39.0,4.636792452830189,1.0415094339622641,771.0,3.636792452830189,33.93,-118.29,1.054
3.5,29.0,3.55625,1.126543209876543,1592.0,2.9180555555555556,33.76,-117.91,1.951
3.2292,36.0,3.2916666666666665,1.0416666666666667,862.0,4.333333333333333,34.2,-118.45,1.375
5.1785,2.0,7.816158217636057,1.093833780160858,4486.0,2.9571045576407506,33.12,-117.15,3.844
3.4039,30.0,4.641833810888252,1.0139862542955327,3015.0,2.278728606351511,34.03,-118.4,3.55
2.0221,44.0,4.9178885630498534,1.0220279317697227,1055.0,2.5716180656020273,37.35,-120.46,0.225
4.7708,4.0,5.058690744920993,1.1020408163265305,1230.0,2.8918918918918917,33.66,-117.68,1.872
1.6023,15.0,7.4453125,1.171875,774.0,3.6953125,36.86,-119.77,0.55
6.0287,36.0,6.27671650241596,0.9955257270693983,1823.0,2.123324396782842,33.98,-118.39,4.578
4.3986,21.0,4.835294117647067,1.026578073089701,1611.0,2.4710485133020343,37.32,-121.91,3.361
3.3125,27.0,4.03960396039604,1.0627062706270627,3134.0,3.4935064935064934,37.78,-122.19,1.745
5.1411,35.0,5.9361702127659575,0.9361702127659575,839.0,2.9361702127659575,33.99,-117.96,2.464
5.6017,36.0,5.539007092198581,1.1140462427745665,1553.0,2.9572301425661913,33.8,-118.13,3.185
6.3621,52.0,6.48019801980198,1.0667735042735043,1043.0,2.07977207977208,34.07,-118.32,5.00001
1.3,19.0,4.876344086021505,1.115068493150685,862.0,2.945205479452055,36.8,-119.69,0.781
3.7159,26.0,5.055147058823529,1.0070588235294118,1235.0,2.955882352941178,32.75,-117.05,1.414
4.7386,35.0,5.630979498861047,0.9711864406779661,863.0,2.829842931937173,33.88,-118.0,3.288
1.9063,22.0,4.6325088339222615,1.0574162679425838,1628.0,2.902761104441777,33.82,-118.08,0.842
4.0486,31.0,5.928571428571429,1.0040816326530613,1457.0,2.9081632653061225,37.96,-122.04,1.591
4.6,13.0,6.280172413793103,1.056637168141593,867.0,2.71900826446281,32.98,-117.12,1.644
4.6,37.0,5.449438202247191,1.0537190082644627,1062.0,2.0040983606557377,37.4,-122.02,3.901
6.0602,44.0,5.837109430252101,0.9460227272727273,847.0,3.1715976331360594,34.17,-118.1,4.125
4.1731,15.0,5.073825503355708,1.0116279069767442,2447.0,2.29874213836478,33.76,-117.81,3.115
2.6094,44.0,3.6363636363636362,0.875,48.0,2.909090909090909,34.05,-118.19,1.393
2.0673,44.0,4.0227272727272725,1.0431818181818182,1820.0,4.313636363636363,34.02,-118.2,1.243
2.375,41.0,4.82222222222222,1.0666666666666667,893.0,3.2444444444444445,34.13,-117.43,0.654
3.6875,35.0,4.638126005683865,1.0195121951219512,1319.0,2.817073170731707,37.36,-121.98,2.83
4.5208,32.0,6.134020618556701,1.0,1422.0,3.8452655889145495,37.77,-121.01,1.162
5.6348,27.0,6.084507042253521,0.981651376146789,1540.0,3.624096385542169,38.67,-121.35,2.541
2.4659,16.0,2.6371681415929205,0.9424460431654677,903.0,1.9841897233201582,32.84,-117.16,1.869
2.1479,33.0,5.83710306406685,1.0557103064066853,1787.0,4.481927710843373,36.34,-119.32,0.775
4.1397,11.0,6.4975,1.04,513.0,2.4575,36.22,-119.27,2.236
5.6348,36.0,5.286624203821656,1.0026881720430108,1474.0,2.6023489932885906,37.29,-121.98,2.746
4.5795,33.0,5.760925449871466,0.9579831932773115,1349.0,4.151898734177216,33.92,-117.94,1.845
3.6458,52.0,3.7789046653144016,1.01872659176029,879.0,2.532110091743119,34.07,-118.3,3.538
2.913,37.0,4.149038461538461,1.0963855421686748,548.0,2.134502923976608,38.61,-121.45,0.924
3.2042,34.0,5.980769230769231,1.0,247.0,2.923076923076923,40.47,-122.35,0.723
3.6667,52.0,5.0,1.0,13.0,2.5,37.78,-122.48,5.00001
2.7188,52.0,4.837236084291405,1.0905511811023623,810.0,1.723140495867899,37.78,-122.42,3.506
2.4122,40.0,3.712907045589106,0.9745331069609507,1881.0,3.049586776859504,34.08,-118.18,1.824
3.7333,32.0,4.659217877094972,1.0085653104925052,2324.0,1.8565400843881859,34.08,-118.13,1.681
7.8383,52.0,7.409836065573771,1.019718309859155,1297.0,2.3830985915492957,37.76,-122.44,5.00001
3.4667,28.0,4.73536299765808,1.052299168975069,1411.0,2.433526011560694,34.19,-118.5,2.111
4.8269,11.0,6.410041841004184,1.1135133949191678,1601.0,2.869436997319035,39.76,-121.22,1.012
5.2679,16.0,6.219858156028369,1.079838337182443,851.0,3.178899082568807,33.75,-117.84,2.098
2.0,17.0,4.890374331550802,1.125537403267429,658.0,2.4022662889518416,40.44,-123.21,0.575
3.6196,27.0,4.879757085020243,1.0796845794392522,847.0,1.9684579439252337,34.01,-118.48,3.333
4.3125,52.0,4.917721518987342,1.136986301369863,2176.0,1.6958762886597938,37.8,-122.45,5.0
1.832,38.0,3.90627177700349,1.0627177700348935,1260.0,4.285714285714286,34.14,-118.17,1.875
1.8935,9.0,4.879432624113424,1.0656028368794326,825.0,2.82739212055091,38.64,-121.34,0.875
5.5285,18.0,6.41573033707865,1.032418952618454,3785.0,3.2639751552795033,33.71,-117.9,3.011
4.7222,44.0,4.907751937984499,1.0,1540.0,2.058690744920993,33.96,-118.35,2.287
5.0859,44.0,5.0588235294117645,1.0,793.0,3.25,37.98,-122.27,2.869
2.1838,22.0,5.279417040358746,1.1593172119487916,1478.0,2.6700507614213196,39.22,-121.54,0.807
3.0,36.0,4.778005822416305,0.9877300613496932,859.0,3.154474708171206,34.11,-117.92,1.226
3.6042,7.0,5.397848101265823,1.140518417462448,1316.0,2.7908366533864544,33.02,-117.28,2.074
6.7978,20.0,6.912442396313363,0.9874476987447699,1492.0,2.6831168831168832,37.88,-122.29,3.66
1.4886,11.0,4.0,1.0,925.0,3.7,37.99,-121.25,1.063
1.5,26.0,5.824242424242424,1.2424242424242424,940.0,3.9393939393939394,36.96,-120.41,0.55
7.2589,36.0,6.46082725084311,1.056686046511628,578.0,2.5046728971962615,37.44,-122.11,2.269
3.3977,52.0,3.848314606741573,1.056201550387597,1392.0,1.610021786492374,37.78,-122.45,3.395
3.8306,10.0,5.1214574898785425,1.03485254691689,4054.0,2.91701244813278,34.04,-117.06,1.432
2.2411,22.0,4.510067114093959,0.9953051643192489,2316.0,3.067669172932331,37.32,-119.78,0.612
4.9286,52.0,6.3478260869565215,1.0456730769230769,645.0,2.2939961185410334,32.74,-117.17,5.00001
5.3907,52.0,5.977832512315271,1.0381165919282513,1376.0,2.6743514644351465,34.08,-118.31,3.19
3.5975,52.0,5.726748275862069,0.9978082191780822,883.0,2.452830188679245,35.36,-119.02,1.167
4.0417,23.0,5.7407407407407405,1.0098425196850394,773.0,3.2037037037037037,33.82,-117.98,2.875
3.0388,16.0,3.6524884792619132,1.0518672199170125,3555.0,1.8342440801457194,33.74,-118.3,4.148
3.0,27.0,3.858012170385395,1.1168341708542713,3360.0,4.107784431137724,34.05,-118.04,1.53
1.2292,20.0,4.527472527472527,1.0867208672086721,958.0,2.6363636363636362,38.95,-122.64,1.01
4.0441,15.0,5.845303867403315,1.0930232558139534,1746.0,2.68981288343558,32.97,-117.03,1.546
3.5,52.0,4.297872340425532,1.0425531914893618,925.0,2.6382978723404253,37.75,-122.43,2.72
2.5809,33.0,4.957020057306594,1.1524163568773234,1352.0,2.8473282442748094,35.37,-119.0,0.62
3.6118,28.0,5.7643939790575915,1.111650241545894,1799.0,2.762408462164363,34.04,-117.26,1.21
4.9135,34.0,5.49056603773585,0.9967213114754098,1273.0,2.66046511627907,33.79,-118.07,2.249
7.5,37.0,6.922779922779923,1.0376569037656904,767.0,2.8496932515337425,34.18,-118.43,3.125
3.8589,19.0,6.619047619047619,1.0952380952380953,1199.0,2.8261904761904764,39.32,-120.19,0.5
3.0673,23.0,5.0,1.051808406647116,2249.0,3.089500860585198,33.85,-117.98,1.72
2.4167,5.0,4.371345029239766,1.1293103448275863,972.0,2.4279661016949152,34.26,-118.46,1.836
4.0,23.0,5.2,1.0124137931034483,742.0,3.351293103448276,36.6,-121.85,1.888
1.7609,24.0,3.982708933717579,1.003875968992248,1883.0,3.73536299765808,37.93,-121.36,0.55
3.4844,41.0,5.068027210884354,1.0392156862745099,945.0,2.89247311827957,34.18,-118.37,2.09
2.6288,21.0,4.161716376306621,0.9734395750556543,2222.0,2.7444284282809646,34.06,-117.65,1.521
5.4103,35.0,5.979289940828402,1.0178890876565294,1594.0,2.638364779874214,33.82,-117.99,2.68
5.0857,36.0,5.553225806451613,1.0403225806451613,866.0,2.6676384839650145,33.85,-118.36,3.407
4.1853,52.0,5.087774294670842,1.01374531835206,906.0,2.47787610619469,37.77,-122.27,1.844
5.6458,16.0,5.769230769230769,1.0134173601341736,990.0,3.904109589041096,38.46,-122.64,1.707
2.3889,36.0,3.8484848484848486,1.008108108108108,1432.0,4.666666666666667,33.97,-118.18,1.463
3.5125,52.0,5.24462706529559,1.0,696.0,2.6608187134502925,38.23,-122.64,1.831
5.8482,33.0,5.0,1.0281425891181988,843.0,2.566113337149399,33.88,-118.34,3.871
3.7273,35.0,4.814814814814815,0.9900166389351082,1330.0,3.350109409190372,33.87,-118.36,1.885
3.0208,15.0,5.738317757009346,1.0869565217391304,1405.0,3.660869565217392,34.05,-117.64,1.793
2.5398,35.0,4.918128654970761,0.8880597014925373,921.0,3.084905660377358,33.82,-118.23,0.929
4.8409,31.0,5.157894736842105,1.0350877192982457,817.0,3.0701754385964914,37.71,-122.41,2.432
5.0767,16.0,5.781038961038961,1.0,754.0,2.9533169533169534,37.31,-121.93,2.314
2.5403,17.0,4.596412556053812,1.0985915492957747,1694.0,2.6775886524822696,36.06,-119.06,0.866
6.5286,31.0,7.167400881057269,1.1002570694087404,1346.0,2.6940509915014164,37.34,-121.93,4.661
4.7143,28.0,6.151428571428572,1.010989010989011,1501.0,3.3516483516483517,33.1,-117.14,2.809
1.3269,45.0,3.939090909090909,1.0909090909090908,1148.0,2.488838268792711,32.75,-117.22,0.758
3.7083,48.0,5.816666666666667,1.0133333333333334,1101.0,2.7155555555555555,37.75,-122.16,1.877
2.7243,24.0,3.74413145539906,0.9813668393782383,2106.0,3.9291553133514987,33.88,-118.3,2.714
4.0156,32.0,4.826666666666667,1.0925925925925926,523.0,2.5555555555555554,33.96,-118.34,2.0
4.3819,28.0,5.854460093896714,1.0693360995850623,917.0,2.049668874172184,34.16,-118.48,3.656
3.5594,35.0,5.5,1.142857142857142,1107.0,2.8181818181818183,33.93,-118.26,0.963
1.7452,44.0,3.9790940766550524,1.0415584415584416,1341.0,3.936013986013986,32.75,-117.14,1.48
1.8801,41.0,4.5,1.0847826086956522,1166.0,4.098214285714286,36.74,-119.81,1.143
3.8269,34.0,4.876223776223776,1.0844155844155845,1193.0,2.1611721611721615,33.79,-118.13,2.983
4.2368,25.0,6.1708542713567835,1.0642458100558658,1695.0,2.4918032786885247,33.88,-117.95,3.642
4.2833,43.0,5.838709677419355,1.0201612903225807,1225.0,2.8095238095238093,37.71,-122.41,2.017
2.5333,42.0,3.5,1.0441176470588236,494.0,3.2058823529411766,34.0,-118.19,1.611
5.1493,25.0,5.824561403508772,0.9031078610603448,1432.0,3.094674556213017,34.08,-117.93,1.699
1.9265,43.0,3.8616600790513833,1.0,1711.0,2.1725888324873095,37.96,-121.31,0.762
3.6607,35.0,5.478260869565218,1.0048076923076923,1177.0,2.83974358974359,32.73,-117.07,1.555
12.2145,23.0,7.936507936507937,1.057936507936508,977.0,2.769230769230769,37.88,-122.46,5.00001
3.6389,52.0,6.262527964805951,1.0490066225165564,724.0,2.351118760756501,37.72,-122.46,3.0
4.7443,44.0,5.084880636604775,1.0697050938337802,1276.0,2.9276485788113695,37.53,-122.29,3.527
2.3036,35.0,5.867954911433173,1.0359477124183007,488.0,3.2788732394366193,38.69,-121.29,0.675
2.6042,39.0,4.084507042253521,1.001546391752577,1392.0,3.348530901722391,34.06,-117.98,1.408
2.1181,33.0,4.9462249614792,1.1312997347480107,2123.0,2.92287145336225,38.58,-121.54,0.923
2.6458,29.0,4.377777777777778,1.010928961748634,856.0,2.9448818897637796,40.45,-122.2,0.869
4.6906,32.0,6.090909090909091,1.0113636363636365,855.0,3.303030303030303,34.07,-117.82,1.322
4.4576,26.0,5.8793893129771,1.1312127236580285,1749.0,2.66793893129771,33.64,-117.93,2.644
1.6146,33.0,3.7033492822966565,1.0864440078585462,783.0,2.3636363636363638,32.76,-117.12,1.086
3.5208,40.0,5.964285714285714,1.0996309963099633,1055.0,2.898373983739838,36.07,-119.07,0.6
2.8472,42.0,4.420077972709558,1.113733905579399,1549.0,2.34357005758157,34.01,-118.14,1.237
4.6389,52.0,3.73160137457044,1.0,664.0,1.859300476947536,37.88,-122.23,3.688
2.8462,16.0,4.497816593886474,1.0869565217391304,1478.0,2.809950248756219,33.62,-117.87,2.625
2.625,42.0,6.5,1.5,64.0,4.5,36.73,-119.81,0.754
3.6719,52.0,5.397260273972603,1.028009828009828,1245.0,2.9427609427609425,34.0,-118.07,2.47
5.0891,25.0,6.09597523219814,0.9597523219814241,1887.0,3.12707182320442,37.33,-121.8,2.048
2.0043,36.0,4.596470588235294,1.25,744.0,3.631578947368421,36.76,-119.81,0.595
2.7,52.0,3.6,1.068449316239316,1326.0,2.755952380952381,37.78,-122.41,2.273
5.2088,52.0,6.867647058823529,1.1764705882352942,1098.0,2.6911764705882355,37.44,-122.12,5.00001
2.3462,34.0,6.222222222222222,1.2222222222222223,1132.0,3.1818181818181817,35.38,-118.99,0.992
4.7708,9.0,6.191044776119403,1.0049751243781095,1283.0,2.770114942528736,32.62,-117.12,1.694
1.25,26.0,2.5474747474747477,1.0,2043.0,1.855855855855856,32.73,-117.13,0.875
3.5208,52.0,4.990909090909091,1.0909090909090908,984.0,2.827272727272727,37.72,-122.42,1.785
2.1354,44.0,4.62962962962963,1.0,1348.0,2.5555555555555554,37.74,-121.43,0.55
5.5787,16.0,7.005763688760807,1.1097256880733946,1257.0,3.2436548223350252,33.7,-117.84,3.341
4.1042,32.0,4.87964458804537,1.0524781341107872,1810.0,3.442437923250518,34.08,-117.97,1.647
1.6856,29.0,4.627906976744186,1.0588235294117647,1374.0,3.1066398390342056,33.93,-118.24,0.958
5.6742,16.0,6.255555555555555,0.9111111111111111,1065.0,3.361111111111111,32.79,-117.24,2.73
5.0524,3.0,6.660134529147921,1.2475442043222005,1277.0,2.8944281524926687,33.57,-117.67,1.954
2.6397,19.0,3.8654292343387473,1.0869565217391304,2868.0,2.773920265780733,34.19,-118.28,2.292
3.6719,36.0,5.257864488017429,1.0374531835205993,1412.0,2.453172205438066,33.85,-118.13,2.807
3.7167,21.0,4.919449901768173,1.0076335877862594,3258.0,2.1398416886543536,34.25,-118.47,4.5
2.1667,31.0,3.739130434782609,1.065217391304348,1454.0,3.3347826086956522,34.14,-118.21,1.958
1.4191,41.0,3.56969696969697,0.8888888888888888,533.0,3.5555555555555554,36.72,-119.77,0.522
5.0,32.0,5.233333333333333,0.9833333333333334,776.0,3.7666666666666666,33.93,-117.93,1.659
3.7105,25.0,5.912408759124088,1.0034246575342467,1416.0,2.591240875912409,37.28,-121.97,2.091
7.8798,23.0,6.493421052631581,1.0,1158.0,2.5,37.26,-122.04,5.00001
3.2727,35.0,5.024719101123595,1.0899280575539567,1284.0,2.82367149758454,33.92,-118.1,1.835
6.3841,35.0,6.827586206896552,0.9557522123893806,848.0,2.4865900383141764,34.22,-118.44,3.653
2.6286,14.0,4.564432989690721,0.9577039473684212,1108.0,3.24188790560472,37.28,-121.81,1.538
3.2188,33.0,4.8133333333333335,1.0555555555555556,2059.0,3.361111111111111,34.17,-118.36,2.575
2.625,17.0,5.0852713178294575,1.0677966101694916,715.0,1.93939393939394,38.61,-121.47,1.254
4.7143,52.0,6.009823952095802,1.027729373650108,1283.0,2.2539267015706805,37.87,-122.29,2.822
3.6417,36.0,4.935275080906149,1.0325497287522605,531.0,2.6343612334801763,34.15,-118.15,1.776
3.9293,17.0,4.624203821656051,1.0398505603985055,1123.0,2.9477611940298507,37.39,-121.88,2.625
8.2037,26.0,7.802721088435437,1.0,1809.0,2.979768786127168,34.16,-118.39,5.00001
5.2949,34.0,6.272030651340996,0.9801488833746971,751.0,2.735401488833747,37.99,-121.99,2.882
3.9333,44.0,5.483870967741935,1.144516129032258,1223.0,2.7629032258064514,33.92,-118.37,2.252
2.6161,31.0,4.87905604719764,1.039779005524862,1118.0,2.099585062240664,36.07,-119.32,0.871
3.125,14.0,4.64885496183206,1.0372250423011844,794.0,2.2664885496183205,34.96,-120.43,1.181
4.2079,26.0,5.781065088757397,1.051150895140665,2298.0,2.719298245614035,37.88,-122.09,2.435
4.5208,52.0,4.634361233480176,1.0170357751277683,846.0,2.3800539083557952,33.9,-118.12,2.221
3.2368,35.0,4.788235294117647,1.088235294117647,773.0,4.423529411764706,33.92,-118.18,1.015
3.4191,13.0,5.012035010940919,1.0527306967984935,1283.0,3.5397350993377485,34.05,-117.69,1.232
2.0,35.0,3.90430622009727,1.0526315789473684,1374.0,4.0,34.02,-117.86,1.221
3.875,30.0,4.335714285714286,1.0627557980900408,167.0,3.335714285714286,37.78,-122.22,1.862
4.5,26.0,6.424528301886793,1.0691244239631335,648.0,2.588082901554404,37.96,-122.51,2.3
3.5,37.0,4.583333333333333,1.1815789473684213,1230.0,2.0789473684210527,37.31,-122.01,3.48
5.5,32.0,6.140186915887851,1.07625,1195.0,2.302325581395349,34.19,-118.54,4.436
4.2679,18.0,5.8284375,1.0578125,1179.0,2.68046875,37.69,-122.45,2.45
2.7262,28.0,4.569832402234637,1.087378640776699,1351.0,3.2740112994350286,33.93,-118.08,1.667
2.037,35.0,4.992957746478873,1.0985915492957747,1556.0,2.9295774647887325,35.47,-119.08,0.635
1.3906,42.0,4.566116945155434,0.9767441860465116,542.0,3.0604651162790697,36.78,-119.82,0.467
3.9728,22.0,5.844196428571429,0.9955357142857143,1134.0,2.2648809523809526,33.8,-117.96,1.575
4.9063,16.0,5.945205479452055,0.978021978021978,952.0,3.213868613138686,32.84,-117.05,1.548
11.8239,29.0,8.540925266903914,1.0374531835205993,1052.0,2.8292011019283745,34.09,-118.38,5.00001
5.1383,37.0,6.228855721393035,1.0644067796610168,1108.0,3.0610169491525423,37.65,-122.09,2.419
3.2625,19.0,4.501544715447151,1.0639269406392695,3161.0,1.479812646370023,32.8,-117.24,4.569
4.4583,20.0,5.698380707964601,0.9920159680638723,3343.0,3.1539408866995076,35.13,-120.6,1.846
3.6389,28.0,3.933333333333333,1.0777777777777777,512.0,1.7222222222222223,34.05,-118.4,5.00001
3.625,15.0,4.0,1.0666666666666667,8.0,3.7333333333333334,33.91,-118.37,1.756
3.2377,5.0,5.524916943521598,1.062256994219653,3163.0,3.664756446991404,33.94,-117.22,1.652
1.7188,19.0,4.603960396039604,1.0944742424242424,1480.0,2.611454545454546,33.71,-116.88,1.621
4.9286,33.0,5.876325088339223,0.970873786407767,954.0,2.7421602787456445,33.93,-118.33,2.137
2.0119,20.0,3.4049079754601226,1.0524017467248907,2140.0,2.867241379310347,33.79,-117.23,1.375
2.3571,52.0,4.674285714285714,1.0607142857142855,1193.0,2.7976190476190474,37.81,-122.28,0.929
3.7813,39.0,4.886934673366864,1.0050251256281406,2105.0,2.707423580786026,34.02,-118.36,2.302
1.3444,28.0,3.550106007067313,1.010600706713781,696.0,3.45841784983922,32.7,-117.09,0.596
