Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5.0,6.0,0.0,0.0,38.0,0.0,0.0,0.01,0.0,0.0,Sep,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.020647048,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
2.0,53.5,1.0,17.5,40.0,9.0,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
1.0,4.0,0.0,0.0,29.0,689.0,0.00625,0.016666667,0.0,0.0,May,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,28.0,0.0,0.05,0.0,0.0,Dec,3.0,2.0,9.0,1.0,Returning_Visitor,False,False
4.0,39.75,0.0,0.0,3.0,686.8333333,0.011765296,0.011666667,0.0,0.0,Dec,2.0,4.0,4.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.033333333,0.0,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.016666667,0.0,0.0,May,1.0,1.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,556.25,0.0,0.013333333,0.0,0.0,Mar,2.0,2.0,1.0,2.0,New_Visitor,False,False
0.0,0.0,4.0,0.0,10.0,2323.0833333,0.0,0.016666667,0.0,0.6,May,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
1.0,34.0,0.0,0.0,1.0,578.0,0.066666667,0.033333333,0.0,0.0,Dec,3.0,4.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025,0.0,0.0,Mar,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.003285714,0.033333333,0.0,0.0,Nov,2.0,2.0,3.0,11.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,553.1666667,0.0,0.023452784,0.0,0.0,May,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,1054.5,0.0,0.0575,0.0,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
1.0,1.0,0.0,0.0,3.0,13.0,0.0,0.02172363,0.0,0.0,Nov,2.0,2.0,1.0,4.0,New_Visitor,False,False
4.0,4.0,0.0,0.0,33.0,477.0,0.006666667,0.05,0.0,0.0,Nov,1.0,1.0,2.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,26.0,1038.3,0.0,0.033333333,0.0,0.0,May,2.0,2.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,476.75,0.002857143,0.019666769,0.0,0.0,Dec,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,22.4,0.0,0.008333333,0.0,0.0,Mar,2.0,2.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0088333333,0.0,0.0,Nov,3.0,2.0,8.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,45.0,12.0,0.0,0.00663681,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,2.0,33.2,0.016666667,0.011111111,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,29.0,476.7666667,0.058333333,0.058333333,0.0,0.0,Dec,3.0,2.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nov,4.0,2.0,1.0,5.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.016666667,0.0,0.0,May,1.0,1.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.0,Nov,3.0,2.0,1.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,1133.25,0.0,0.03125,0.0,0.0,Nov,3.0,2.0,8.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,1875.1666667,0.0,0.033333333,0.0,0.0,Dec,2.0,2.0,1.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.033333333,0.0,0.0,May,1.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016666667,0.0,0.0,Nov,2.0,2.0,3.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,58.0,0.0,0.05,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.05,0.0,0.0,May,2.0,2.0,2.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.016666667,0.0,0.0,May,2.0,2.0,5.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,14.5,0.2,0.2,0.0,0.0,Nov,3.0,2.0,2.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,28.0,1788.583333,0.0,0.1,0.0,0.0,Mar,1.0,2.0,1.0,1.0,Returning_Visitor,False,False
2.0,23.0,0.0,0.0,8.0,1049.5,0.0,0.030444444,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.04,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,1374.0,0.0,0.04,0.0,0.0,Nov,2.0,2.0,3.0,10.0,Returning_Visitor,False,False
1.0,5.0,0.0,0.0,5.0,922.5,0.0,0.057142857,0.0,0.0,May,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,651.45,0.0,0.004761905,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,1366.25,0.0,0.0125,0.0,0.0,Nov,2.0,2.0,1.0,13.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,1258.8333333,0.0,0.0385714286,0.0,0.0,May,1.0,2.0,4.0,1.0,Returning_Visitor,False,False
2.0,0.0,0.0,0.0,34.0,839.7333333,0.0,0.007692308,0.0,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
1.0,8.5,6.0,0.0,7.0,1492.263333,0.0,0.013333333,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,37.0,2260.866667,0.00232696,0.096437462,0.0,0.0,May,2.0,5.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.033333333,0.0,0.0,Mar,4.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,1362.6666667,0.0,0.05,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,543.0,0.0,0.02,0.0,0.0,Dec,4.0,2.0,3.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.066666667,0.0,0.0,Dec,2.0,2.0,1.0,1.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.2,0.0,0.0,May,2.0,2.0,1.0,10.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1236.0,0.0166897,0.0175,0.0,0.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
3.0,0.0,0.0,0.0,2.0,633.3333333,0.0,0.013333333,0.0,0.0,May,2.0,2.0,3.0,8.0,Returning_Visitor,True,False
0.0,0.0,1.0,0.0,3.0,944.0,0.028571429,0.017836143,0.0,0.0,May,2.0,2.0,1.0,13.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,687.0,0.0,0.033333333,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
4.0,54.0,0.0,0.0,4.0,30.0,0.02,0.02,0.0,0.0,Nov,2.0,2.0,2.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,15.0,0.016666667,0.011111111,0.0,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02222222,0.0,0.0,May,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,518.0,0.0,0.033333333,34.16,0.0,May,2.0,8.0,1.0,4.0,Returning_Visitor,False,True
5.0,70.25,0.0,0.0,18.0,909.333333333,0.0,0.033333333,0.0,0.0,Dec,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
2.0,20.15,0.0,0.0,9.0,2373.33333333,0.0036363636,0.0425,0.0,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,12.0,119.0,0.066666667,0.0075,0.0,0.0,Dec,2.0,4.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,0.0,0.00625,0.013333333,0.0,0.0,Nov,3.0,2.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0175,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.066666667,0.0,0.0,Nov,2.0,1.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Aug,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,906.716667,0.0,0.018069772,0.0,0.0,Oct,2.0,4.0,4.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,27.0,26.0,0.004914286,0.066666667,0.0,0.0,Nov,3.0,10.0,1.0,2.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,47.0,956.75,0.0,0.066666667,0.0,0.0,Nov,1.0,1.0,4.0,5.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,7.0,569.4,0.2,0.2,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.033333333,0.0,0.0,May,2.0,2.0,2.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,13.0,0.0,0.025,0.0,0.0,Mar,3.0,1.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,0.0,0.025,0.025,0.0,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,False,False
1.0,6.5,2.0,4.0,16.0,677.8,0.0,0.013333333,0.0,0.0,Nov,3.0,2.0,2.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,15.0,749.5,0.0,0.007692308,0.0,0.0,Nov,2.0,2.0,7.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.015384615,0.0,0.0,May,2.0,2.0,5.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,581.6,0.0,0.028571429,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,23.0,842.0,0.0,0.2,0.0,0.0,Mar,2.0,2.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,30.0,1333.7777778,0.0,0.0,0.0,0.0,May,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,1145.38383846,0.0,0.033333333,0.0,0.0,Dec,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,65.0,0.0,0.033333333,0.033333333,0.0,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,979.5,0.0,0.016666667,0.0,0.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,605.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,6.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.066666667,0.0,0.0,Dec,2.0,2.0,1.0,5.0,Returning_Visitor,False,False
6.0,11.0,0.0,0.0,26.0,898.8333333,0.0,0.033333333,0.0,0.0,Mar,1.0,1.0,1.0,12.0,New_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013333333,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,13.0,809.6666667,0.0,0.05,0.0,0.0,May,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
5.0,1051.0,0.0,0.0,12.0,476.416667,0.0,0.007407407,0.0,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,0.0,0.018095263,0.04,1.652383263,0.0,Nov,3.0,2.0,2.0,6.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,23.0,595.0,0.0,0.005383838,0.0,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.04,0.0,0.0,Aug,1.0,1.0,1.0,4.0,Returning_Visitor,False,False
5.0,45.5,0.0,0.0,2.0,539.4,0.0,0.011111111,0.0,0.0,May,3.0,2.0,3.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,8.0,3.2,0.0,0.066666667,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,739.0833333,0.0,0.013333333,0.0,0.0,Dec,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0375,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,587.0,0.0,0.035666667,0.0,0.0,Nov,1.0,1.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,0.0,0.006290415,0.004761908,0.0,0.0,Mar,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.033333333,0.0,0.0,Mar,3.0,2.0,6.0,1.0,Returning_Visitor,True,False
3.0,14.0,0.0,0.0,22.0,29.0,0.2,0.2,0.0,0.0,Nov,3.0,2.0,1.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2.0,2.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,1065.875,0.2,0.0181818,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007777778,0.0,0.0,Nov,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
4.0,21.0,0.0,0.0,10.0,571.25,0.008333333,0.064609624,0.0,0.0,May,3.0,1.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.093333333,0.0,0.0,Mar,2.0,2.0,2.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,1639.75,0.008166667,0.047619053,0.0,0.0,Mar,3.0,2.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,13.0,552.8333333,0.0,0.011111111,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,16.0,0.04,0.04,0.0,0.0,May,1.0,1.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,31.0,558.6666667,0.00181818182,0.002666667,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,609.8333333,0.025,0.05,0.0,0.8,Mar,2.0,2.0,8.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,0.0,0.2,0.2,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
2.0,29.5,0.0,0.0,16.0,1638.0,0.012555556,0.0123656565,0.0,0.0,Mar,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.04090909,0.0,0.0,May,2.0,2.0,4.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,30.0,633.9666667,0.0,0.031428571,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
6.0,0.0,0.0,0.0,5.0,839.8333333,0.0,0.014444444,0.0,0.0,Nov,2.0,2.0,6.0,13.0,Returning_Visitor,False,False
0.0,0.0,1.0,0.0,12.0,0.0,0.2,0.2,0.0,0.0,May,1.0,1.0,1.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.016666667,0.0,0.0,May,2.0,2.0,1.0,3.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.033333333,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,110.5,0.0,0.011047619,0.0,0.0,Mar,1.0,1.0,1.0,13.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,12.0,0.0,0.066666667,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
6.0,162.5,0.0,0.0,22.0,1359.83333,0.0,0.0195,0.0,0.0,May,2.0,2.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,787.0,0.0,0.03857143,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,478.2,0.0,0.017814286,0.0,0.0,May,1.0,1.0,1.0,1.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,37.0,0.005881818,0.0175,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,473.83333,0.0,0.01363636,0.0,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0,May,2.0,2.0,1.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,17.0,0.0,0.016666667,0.0,0.0,May,1.0,1.0,3.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,10.0,1637.8666667,0.0,0.018095603,0.0,0.0,Nov,2.0,2.0,4.0,4.0,Returning_Visitor,True,False
5.0,5.0,0.0,0.0,9.0,11.5,0.0,0.066666667,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,35.0,876.6,0.016666667,0.01,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,27.0,486.0,0.01,0.05,0.0,0.0,Dec,2.0,2.0,5.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,1332.146667,0.0,0.066666667,0.0,0.0,Dec,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
2.0,23.0,2.0,89.5,29.0,889.5,0.009816667,0.013095238,0.0,0.0,Dec,1.0,1.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,134.0,0.0,0.033333333,0.0,0.0,Nov,2.0,4.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,581.7333333,0.0,0.009833333,0.0,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
2.0,28.0,0.0,0.0,24.0,1.0,0.01236324,0.016424091,0.0,0.0,Jul,4.0,2.0,8.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.033333333,0.0,0.0,Nov,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.005353709,0.0,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1038.4666667,0.0,0.013333333,0.0,0.0,Nov,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,25.0,0.013333333,0.0,0.0,0.0,Nov,2.0,2.0,2.0,1.0,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,6.0,1108.0,0.005614393,0.047619043,0.0,0.0,Sep,2.0,2.0,1.0,8.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016666667,0.0,0.0,Mar,2.0,5.0,2.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,731.1666667,0.025,0.05,5.944222222,0.0,May,2.0,4.0,3.0,6.17,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,0.0,0.006867,0.01809524,0.0,0.0,Jul,2.0,2.0,1.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,8.0,977.0,0.011111111,0.028571429,0.0,0.0,Dec,3.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,581.083333,0.0,0.035715238,0.0,0.0,Dec,2.0,2.0,4.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.033333333,0.0,0.0,Jul,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,973.0,0.047387853,0.047619048,0.0,0.0,Jul,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,0.0,0.003333333,0.033333333,0.0,0.0,Nov,2.0,2.0,3.0,3.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,13.06666667,0.0,0.05,0.0,0.0,Mar,2.0,3.0,1.0,4.0,New_Visitor,True,True
0.0,0.0,0.0,0.0,6.0,689.25,0.0,0.039291429,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
1.0,1.0,0.0,0.0,2.0,581.0,0.0,0.0210525,0.0,0.0,Dec,3.0,3.0,1.0,13.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,696.75,0.0,0.2,0.0,0.0,Jul,1.0,1.0,2.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,681.3053307,0.015285714,0.011088017,0.0,0.0,Nov,1.0,1.0,8.0,2.0,Returning_Visitor,False,True
1.0,0.0,0.0,0.0,14.0,24.0,0.0,0.04,0.0,0.0,Mar,2.0,5.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,859.8333333,0.0,0.0189,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
3.0,862.5,0.0,0.0,37.0,905.5,0.0,0.03333333,0.0,0.0,Mar,2.0,2.0,7.0,1.0,Returning_Visitor,True,False
1.0,0.0,0.0,0.0,14.0,0.0,0.033333333,0.028571429,0.0,0.0,May,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.038333333,0.0,0.0,May,2.0,2.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Aug,3.0,2.0,3.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,489.0,0.003840381,0.035714286,0.0,0.0,May,2.0,1.0,1.0,1.0,Returning_Visitor,False,True
6.0,63.0,0.0,0.0,14.0,1084.0,0.013333333,0.04,0.0,0.0,Nov,2.0,2.0,1.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.1,0.0,0.0,May,3.0,2.0,1.0,4.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.033333333,0.0,0.0,Nov,1.0,1.0,4.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,40.0,1149.35,0.0,0.013333333,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,1120.5533333,0.0,0.0353878,0.0,0.0,Nov,2.0,2.0,4.0,3.0,Returning_Visitor,True,False
9.0,143.66666667,0.0,0.0,5.0,1073.966667,0.0,0.0,0.0,0.6,Nov,2.0,4.0,3.0,13.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,1101.75,0.0,0.013333333,0.0,0.0,Dec,2.0,2.0,4.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,29.0,49.0,0.0,0.05,0.0,0.0,Dec,4.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,973.0,0.0,0.013333333,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,False,True
2.0,18.5,0.0,0.0,18.0,438.25,0.2,0.2,0.0,0.0,Mar,2.0,2.0,4.0,3.0,Returning_Visitor,False,False
1.0,6.0,2.0,8.0,17.0,17.3333333,0.009047619,0.033333333,0.0,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,26.0,0.0,0.0,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,472.908815,0.0,0.029417314,0.0,0.0,May,2.0,2.0,3.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,9.0,598.95825,0.0,0.01484414,0.0,0.0,Nov,2.0,2.0,6.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,1051.3333333,0.028571429,0.016666667,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.006666667,0.06666666715,0.0,0.0,Nov,2.0,2.0,2.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,14.0,904.3333333,0.0,0.04,0.0,0.0,May,2.0,8.0,1.0,4.0,Returning_Visitor,False,False
6.0,54.5,0.0,0.0,3.0,3231.5,0.0,0.01090909,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.011111111,0.0,0.0,Nov,2.0,2.0,6.0,4.0,Returning_Visitor,False,True
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066666667,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.018095238,0.016285714,0.0,0.0,Nov,2.0,2.0,3.0,3.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.013333333,0.0133333333,0.0,0.0,Nov,2.0,2.0,5.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,596.0,0.0,0.1666667,0.0,0.0,Nov,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,739.673333,0.0,0.019680491,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.025,0.0,0.0,Mar,3.0,1.0,1.0,1.0,Returning_Visitor,False,False
