GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
879.0,6.0,21,4,450,91.8398,0.0024653713,0.000520749,8.0,0.000379567,0.000244989,0.0038692697,31.3328,84.2596,5.4158,16.0,0.0011157,7.0,0.0001988842,0.00011
5777.0,5.0,20,10,100,112.7888,0.0012192364,0.0004078227,4.0,0.0001346663,0.0001552956,0.003155877,25.0,62.24,5.8,18.0,0.00081333,6.0,0.0,0.00016
888.0,4.0,22,10,1000,121.0754,0.000390888,0.0002538205,4.0,0.0,0.0004320998,0.0039221152,23.3059,71.01,4.4383,23.0,0.0010563,7.0,0.0,0.00091
678.0,4.0,25,20,500,105.8594,0.0049137713,0.0001377762,4.0,0.0,0.000474725,0.002609513,34.7,73.8,3.35,20.0,0.000637,6.0,0.0,7e-05
764.0,4.0,23,12,1000,80.4,0.00096789,0.000463622,5.0,0.0003454977,0.000269869,0.001957862,51.4,78.965,4.0752,24.0,0.00066416,7.0,0.0,0.0
7660.0,5.0,19,28,800,110.7354,0.003641212,0.0007172852,0.0,0.000334596,0.000334596,0.003295976,33.2258,51.9978,4.4453,27.0,0.00127906,6.0,0.0,2e-05
5022.0,4.0,24,8,800,100.0548,0.0024012082,0.000161686,3.0,0.0,0.0001892909,0.0039257786,26.3412,70.5686,5.7869,12.0,0.0022981,10.0,0.0,0.0
6074.0,6.0,25,4,1100,80.944,0.0035992321,0.0004284134,2.0,0.000686822,0.000283489,0.003989828,31.0,31.0136,5.2,29.0,0.0005996,8.0,0.000405865,0.00043
972.0,3.0,18,8,300,85.0,0.0020391476,0.000345066,3.0,0.0002959072,0.0008482889,0.0025342389,40.2028,56.8056,4.4142,23.0,0.0016819,2.0,0.0,0.0
1848.0,4.0,24,6,200,143.3558,0.002959072,0.0001209818,6.0,0.0,0.0008131419,0.00235812,37.6142,76.5695,6.4198,13.0,0.00060506,5.0,0.0,0.0
6017.0,3.0,18,36,800,86.078,0.0049259925,0.000551897,0.0,0.0,0.0004066385,0.0041936294,51.1264,77.8,5.1023,15.0,0.0016286,6.0,0.0,1e-05
2762.0,2.0,21,8,500,104.1538,0.0012702485,0.000559902,5.0,0.0,0.000472957,0.0024653038,33.8094,58.3955,5.6172,15.0,0.0005708,8.0,0.0,0.0
59.0,2.0,22,8,1000,113.1236,0.00261744,0.000586905,6.0,3.038730263884e-05,0.000221589,0.0043171676,32.2088,58.2988,6.2562,25.0,0.00190891,10.0,0.0,0.0
7432.0,1.0,17,6,100,124.906,0.00116914,0.0004078279,5.0,0.0003369265,0.0005420757,0.003101939,23.8604,62.7248,5.7388,29.0,0.00074483,5.0,0.0001816058,0.0
6804.0,2.0,24,42,200,81.876,0.00237901,0.0005432562,6.0,0.0,0.000205089,0.003589085,41.2216,43.3321,6.8192,15.0,0.0011453,9.0,0.000250943,4e-05
6455.0,5.0,29,12,300,84.6609,0.0013136813,0.0003779193,5.0,0.000183733,0.0002625191,0.0037781678,28.0,51.735,4.2496,20.0,0.001029,7.0,5.0372935123678e-05,0.00011
4387.0,6.0,17,28,100,116.8804,0.0024003488,0.0004769762,2.0,0.0001734761,0.0003712589,0.00381639,47.0722,54.7992,6.2722,24.0,0.0010578,10.0,0.00016713,1e-05
7354.0,5.0,21,14,50,98.906,0.0109551701,0.0004635298,5.0,0.0003419072,0.0008483456,0.0036396465,25.8383,40.988,4.722,17.0,0.0015182,7.0,0.0,0.00013
807.0,4.0,19,10,350,72.6456,0.003948791,0.0003158791,4.0,1.19072299247898e-05,0.000184611,0.003948791,49.5914,43.6302,5.0,16.0,0.0002772,5.0,0.0002299085,0.00046
7013.0,6.0,21,16,800,118.7574,0.0016896497,1.001679291849,5.0,0.0,0.0003399046,0.003598891,40.3052,59.5383,5.2915,14.0,0.001776,4.0,0.002273924,0.0
796.0,4.0,20,4,200,133.0294,0.001919079,0.000243696,4.0,0.0005523227,0.00076698,0.0033162577,59.906,68.542,6.8182,23.0,0.001379,2.0,0.0001162577,0.00045
559.0,5.0,19,20,100,74.6304,0.0012882397,0.000618913,5.0,0.0001362029,0.0009247766,0.0023358029,33.4832,52.3073,4.9165,24.0,0.00081647,6.0,0.0,0.00018
3237.0,4.0,19,24,800,71.4102,0.0016772282,0.0005472496,1.0,0.000571698,0.000332698,0.0047385908,33.5562,65.1231,4.9274,24.0,0.0009601,5.0,0.0,0.0
4396.0,5.0,23,8,400,74.6357,0.0037126485,0.000586786,4.0,0.000106716,0.0017136845,0.0044378867,26.9604,47.9642,4.9604,10.0,0.00087856,5.0,0.0,0.0
6362.0,4.0,21,20,500,74.1712,0.0015156904,0.000451699,6.0,0.0,0.000687039,0.0035352919,52.5547,62.6332,5.4131,21.0,0.00069794,6.0,0.0,0.00046
5237.0,5.0,25,10,200,89.5383,0.0008984906,0.0005394776,2.0,1.283909254987e-05,0.000504801,0.0023138638,28.0112,42.7592,5.943,21.0,0.00097723,6.0,0.0002901103,0.00037
6362.0,4.0,22,8,400,96.4608,0.0028954964,0.0002947642,6.0,0.0,0.0001138818,0.0015486413,41.2356,62.6697,4.8897,22.0,0.001202,8.0,0.0,0.0
7391.0,5.0,21,8,400,76.4288,0.00162412,0.000243386,5.0,9.29790546472469e-05,0.000558937,0.00471716,23.65,67.938,4.898,19.0,0.00085816,6.0,0.000343715,0.0
8571.0,3.0,19,8,300,67.4393,0.0027341484,0.0001091688,3.0,0.0,0.0003568791,0.002273515,69.1611,69.0,4.633,16.0,0.00072684,6.0,0.0,7e-05
7848.0,4.0,25,14,1000,94.0,0.0011541379,0.000595516,3.0,0.0003389186,0.0006337591,0.0025273743,45.4354,68.75,7.34,24.0,0.00098152,6.0,0.000194822,0.0001
2512.0,3.0,21,8,1000,103.9686,0.0032767683,0.0004419109,3.0,0.0,0.0004516384,0.0040962543,29.7282,45.5,3.3932,29.0,0.0012899,5.0,0.0,0.00011
898.0,5.0,18,20,500,106.3518,0.001519075,0.0002886012,8.0,0.0,1.5555555555555e-05,0.0039341633,36.17,86.6726,5.9604,22.0,0.001706,4.0,7.39756907790599e-05,0.00044
5885.0,3.0,16,12,200,102.2154,0.0036647547,0.0001523787,2.0,0.0002623697,0.0007380118,0.0038232667,44.4131,72.7648,5.0,18.0,0.00048285,6.0,0.0001982366,0.0
7474.0,3.0,19,12,300,86.2544,0.000412948,0.000458775,6.0,0.000356498,0.0002536783,0.0012672289,24.8,42.0,5.5487,20.0,0.0030686,6.0,0.0,0.00074
712.0,5.0,22,6,700,115.4352,0.0022121363,0.000176486,5.0,0.0,0.0007642367,0.0033892333,34.9,47.0686,5.8864,19.0,0.00076419,8.0,0.0,0.0
8571.0,5.0,20,28,700,82.0816,0.000410838,0.0003580893,6.0,0.000543906,0.0009472879,0.0035676422,39.2371,54.75,6.4231,14.0,0.0013014,7.0,0.0,0.0
8343.0,5.0,18,50,600,118.5692,0.0025927095,0.0005421298,4.0,1.14111216161792e-05,0.00047002271,0.0033592382,48.6204,56.7248,3.5695,26.0,0.0008923,7.0,0.0,0.0
542.0,4.0,19,18,200,109.3266,0.0028257711,0.0005098169,2.0,6.84469182818591e-05,0.00027397834,0.00336428,40.4234,66.7719,6.25,31.0,0.00080981,6.0,0.0,5e-05
6123.0,3.0,20,8,500,67.9604,0.004704423,0.000418907,6.0,0.00018966,0.0002826201,0.0037753411,30.07,54.2534,4.634,14.0,0.000811,7.0,0.0,0.00011
3182.0,6.0,16,10,300,86.8986,0.0011752476,0.0002588992,5.0,0.000432596,0.00025897,0.0038643526,28.7936,52.4366,4.0,31.0,0.0009799,5.0,0.0,0.00037
7275.0,6.0,25,16,500,83.0282,0.002611791,0.000238098,4.0,0.0001052749,0.0001052749,0.0036362566,40.1223,57.6388,6.8164,9.0,0.00091721,8.0,0.0,0.0
1313.0,1.0,22,10,200,86.8136,0.0109838676,0.00047981,6.0,0.000445596,0.0004829458,0.00232799,26.7136,44.7154,4.6514,20.0,0.00087452,7.0,0.0005329596,0.00092
3737.0,3.0,22,10,300,85.942,0.001733894,0.0002679084,4.0,0.0,0.0004478676,0.00338936,29.907,54.7395,7.2314,28.0,0.0005699,9.0,0.0,0.00016
3231.0,5.0,25,14,500,79.1656,0.00238839,0.000354056,6.0,0.0,0.0002577001,0.0033871923,41.7768,52.5168,5.8103,20.0,0.0007499,7.0,0.0,0.00016
7628.0,2.0,23,14,600,108.8362,0.0013252695,0.0003523684,6.0,0.0001412839,0.0003895355,0.0039282212,31.1088,55.2478,5.1511,23.0,0.0009439,6.0,0.0,2e-05
7829.0,3.0,16,10,150,66.8118,0.0023694424,0.00073425,6.0,0.000184898,0.0002613448,0.0044992476,26.4856,40.8486,4.1616,26.0,0.000261272,5.0,0.000414964,1e-05
945.0,3.0,18,10,200,91.7918,0.0026381394,0.0004030576,3.0,0.0001059717,0.0001231164,0.002183319,39.3029,51.9673,6.5389,25.0,0.00024757,5.0,0.000183715,0.0
6095.0,3.0,22,12,300,108.7531,0.00171188,0.0004879556,5.0,0.0,0.000703669,0.0023006425,31.5,51.5866,5.2568,25.0,0.0017002,7.0,0.0,0.0
798.0,6.0,16,8,100,103.958,0.00273569,8.5395024991329e-05,2.0,0.0,0.0003914449,0.0051436961,61.6355,57.664618,4.074,25.0,0.000836,9.0,0.0,0.00021
4242.0,5.0,18,14,450,98.8594,0.0013159916,0.000460948,7.0,0.0002614383,0.000245889,0.0046141117,42.9,62.7808,6.0,22.0,0.00056434,5.0,0.000490523,0.0002
4227.0,4.0,16,10,600,105.3266,0.0019571594,0.0001052387,2.0,0.0,0.0004450997,0.002426984,38.2442,55.6194,6.9762,16.0,0.00094224,5.0,0.0,5e-05
4373.0,5.0,16,4,400,112.7353,0.00223329,0.00054725,2.0,0.0001131545,0.0001131545,0.004906906,35.6994,32.8103,4.9604,11.0,0.00096201,5.0,0.0,0.0
779.0,5.0,22,42,200,116.9598,0.0022154531,0.00011655,3.0,0.00011224,0.000261907,0.0041277662,36.6103,68.0609,5.964,20.0,0.001389,5.0,0.0003312794,0.00032
7122.0,5.0,20,8,150,147.3816,0.001590624,0.000591379,4.0,7.847286929475535e-05,9.08580034137967e-05,0.0035889526,34.6,68.5,4.3484,19.0,0.00083771,7.0,0.0,4e-05
6701.0,3.0,19,4,300,105.1372,0.0028496893,0.000477722,5.0,0.0,0.0005641559,0.00361658,35.7696,39.0205,4.6368,16.0,0.001409,6.0,0.0,5e-05
3131.0,5.0,21,28,500,91.0526,0.0011121545,0.000284873,4.0,0.0,0.0001412902,0.0036850191,52.7234,64.2912,4.6971,20.0,0.00063213,5.0,0.0,0.00013
704.0,5.0,22,16,1300,77.1412,0.0005047164,0.000297565,3.0,0.000163834,0.0001052225,0.00242601,34.9604,40.6612,6.7577,18.0,0.0017061,7.0,0.000297565,0.0
5455.0,3.0,21,28,500,100.4134,0.0003766373,0.000191496,4.0,0.000181807,0.000173496,0.00389513,48.6,60.9285,4.6,25.0,0.00082677,8.0,0.0,0.0
2196.0,4.0,19,20,500,86.9304,0.0022485039,0.0004917886,4.0,0.0,0.0005044886,0.004534368,30.3427,57.9062,6.3528,10.0,0.00067383,8.0,0.0,0.00044
4697.0,2.0,24,24,100,106.0482,0.0016583432,0.000287879,3.0,4.9457726113917e-05,0.0001013426,0.0042249979,31.8176,37.4592,12.7,23.0,0.0013981,8.0,0.0001079073,8e-05
7332.0,4.0,20,12,100,114.9042,0.00181928,0.000564189,6.0,2.04979181388e-05,0.0007492462,0.00106667,42.9762,53.99,4.2186,35.0,0.00074437,4.0,0.0,0.0
7804.0,5.0,24,10,50,91.9686,0.0008471297,0.0007661223,2.0,4.05142624893587e-05,0.0003827385,0.0040493898,46.973,79.7666,4.8895,23.0,0.0011306,8.0,0.0,4e-05
686.0,6.0,32,12,2000,139.1871,0.0016113958,0.000753534,5.0,5.8691947992225e-05,0.0001620929,0.0031433777,36.9604,57.6,6.9494,40.0,0.0011894,7.0,0.0,0.0
4270.0,3.0,21,42,1000,173.7172,0.0002948169,0.000441596,7.0,0.0,0.000542798,0.0039389839,53.5,51.6438,4.4388,31.0,0.00081264,9.0,0.0,0.00044
1366.0,5.0,16,24,500,75.8054,0.0027597598,0.000638816,4.0,0.0,0.0002278331,0.0025952375,31.9586,54.0735,5.3857,23.0,0.0011931,7.0,0.0,0.00054
2082.0,3.0,23,2,400,85.2488,0.00347522,0.000470108,3.0,6.88986727253791e-05,0.000204498,0.00367548,39.7697,54.8145,5.0144,27.0,0.000897,7.0,0.0004259078,0.00037
8192.0,3.0,18,4,500,78.4176,0.0011802931,0.000449849,8.0,0.0,0.000335577,0.0027289934,25.1813,57.6359,10.4,16.0,0.00056208,6.0,0.0,0.0
70563.0,3.0,16,6,700,82.6884,0.0022182335,0.0005665068,3.0,0.00013067,0.000476791,0.0036291597,40.8154,61.2093,5.2877,23.0,0.00068784,7.0,0.0,2e-05
2316.0,4.0,20,7,100,102.5103,0.002483775,0.000446858,7.0,0.0,0.000337849,0.0033784929,43.3591,51.921,2.8191,23.0,0.00074623,7.0,0.0,0.0
5282.0,4.0,20,8,450,93.976,0.001566978,0.000172216,7.0,5.805635331615e-05,0.00013599081,0.0038162267,33.6467,71.9354,4.3826,26.0,0.00053426,5.0,0.0007599041,0.0
896.0,4.0,26,2 hours,1000,88.973,0.00121059,0.000553898,1.0,0.0,8.8176899149968e-05,0.0039382684,32.0602,47.8,5.393912,28.0,0.0003069,6.0,0.0,0.00049
5945.0,4.0,24,6,300,131.7646,0.0036803339,0.000278898,5.0,0.0001764821,0.00285535,0.0034029796,53.0091,45.0774,2.7166,15.0,0.0013421,5.0,0.000106423,0.00098
4665.0,5.0,23,12,400,110.8894,0.0018561282,0.0005473473,5.0,0.0008473493,0.000247966,0.0025658047,35.0,73.4,3.905,30.0,0.0014103,6.0,0.0003740676,0.0
6762.0,2.0,19,28,628,147.904,0.00461476,0.00010449,6.0,0.000796891,0.0009389621,0.00259525,58.6226,58.898,5.8686,10.0,0.0014896,3.0,0.000231298,0.00012
4598.0,2.0,23,28,800,117.8456,0.0026133737,0.000298835,0.0,0.0,0.000404849,0.00265076,38.3226,54.4562,4.8256,22.0,0.0009817,6.0,0.0,0.00014
878.0,6.0,20,10,60,78.9,0.0022857597,0.000582059,0.0,0.0001691485,0.0008064349,0.00434425,25.2526,65.4817,5.7886,23.0,0.00089081,7.0,0.00013522,0.0
6612.0,6.0,25,14,100,69.3484,0.00244869,0.0003855358,5.0,0.0,0.000419427,0.0040677734,35.8274,54.0,4.7122,29.0,0.00029793,4.0,0.0,3e-05
805.0,4.0,25,24,800,110.0754,0.0012597862,0.0001551248,2.0,0.0,0.0006625997,0.003535121613,24.1287,76.4155,3.4527,27.0,0.0006517,6.0,0.0,0.0
4396.0,4.0,18,8,24,76.8796,0.0024562366,0.0002425653,2.0,0.000671377,0.0008985742,0.0040594882,23.072,68.8036,7.0,14.0,0.0011306,6.0,0.0,3e-05
7886.0,4.0,22,10,1000,85.904,0.0041270981,0.0003313961,0.0,0.000171168,0.0003069098,0.0038757581,52.6574,55.4352,5.0455,26.0,0.00094829,9.0,0.0,0.0
2919.0,4.0,21,8,500,96.1392,0.0018482852,0.0002948482,4.0,0.0002734586,0.0003934861,0.0029489879,32.5098,57.7516,3.0566,42.0,0.0016189,7.0,0.0,7e-05
8861.0,5.0,25,24,500,94.8156,0.0019171616,0.0004277892,4.0,0.000314969,0.0020691411,0.0028798811,23.9486,49.0486,5.3982,23.0,0.00078585,6.0,0.0,0.00155
7888.0,4.0,17,8,500,89.9122,0.0013448924,0.000390598,1.0,0.000803544,0.0002029165,0.00487788,37.4132,69.8118,5.2295,21.0,0.00069763,7.0,0.0002029165,0.0
7061.0,6.0,21,6,300,78.8052,0.0028798888,0.0003388758,4.0,0.0,0.00028202884,0.0036382984,38.8362,83.8686,4.3465,20.0,0.000664951,7.0,0.0,1e-05
7791.0,4.0,28,10,550,106.8125,0.0026640089,0.0006545458,4.0,0.0001751235,0.0004823796,0.0029493488,68.5,63.5678,5.0,20.0,0.00061142,9.0,0.0,0.0
7366.0,6.0,16,28,300,73.2346,0.0013678864,0.0001606895,4.0,0.0,0.0007114832,0.00375532,36.1644,55.7368,4.6527,28.0,0.0008425,3.0,0.0,8e-05
788.0,6.0,24,6,700,75.0078,0.0010790081,0.000242478,7.0,5.0,0.0002316861,0.0035476882,31.1602,58.4942,5.2247,20.0,0.00063627,4.0,0.00014426,0.00014
878.0,4.0,19,10,800,118.5646,0.00180899,0.0002764806,3.0,0.0,0.0002459276,0.0029167553,40.3221,44.2022,4.7142,3.0,0.0009713,5.0,0.0,6e-05
2862.0,3.0,18,6,500,115.9604,0.0014166975,0.000305886,4.0,0.0,0.000270162,0.00336948,34.9762,41.4947,5.1652,33.0,0.00085886,7.0,0.000267896,0.00018
2979.0,5.0,21,4,400,121.1347,0.0023946532,0.0006609352,5.0,0.0,0.00012329,0.00458975,42.7293,39.907,1.977,13.0,0.0012102,6.0,0.0,0.00092
598.0,6.0,26,4,400,69.5458,0.00173375,0.000581698,4.0,0.0012803982,0.000437088,0.0028442393,47.6513,59.9168,6.5846,17.0,0.00063488,8.0,0.0001564103,0.00018
578.0,5.0,21,8,800,100.0,0.0013656564,0.0005724894,4.0,0.000192284,0.0003923456,0.0040485079,24.6936,63.5,5.922,21.0,0.00085761,6.0,0.0001563799,8e-05
7475.0,6.0,22,16,1000,59.7282,0.0027862661,0.0002925358,2.0,0.0003367662,0.0003168653,0.0032475391,23.7885,44.9604,4.5492,10.0,0.00035808,4.0,0.0005815891,0.0
7282.0,3.0,21,10,1100,118.8683,0.000284889,0.0002734795,2.0,0.0002916012,0.0003713182,0.0025246667,36.1646,57.4534,7.9648,15.0,0.0013804,6.0,0.0001232658,0.00032
807.0,5.0,20,8,350,69.6608,0.002255,0.000624081,3.0,0.0001538939,0.000293026,0.003994431,45.1858,50.0,3.6156,24.0,0.00085907,6.0,0.0,0.0
6532.0,3.0,27,8,750,143.6346,0.00177755,0.000246678,9.0,0.0009271182,0.000570032,0.003502867,21.25,45.878,5.907,23.0,0.001496,8.0,0.000109929,0.0
2863.0,5.0,31,4,2,72.8333,0.00025367869,0.0004937195,6.0,0.0001559923,0.000263678,0.0042193897,45.1535,69.7686,6.7178,19.0,0.00084491,8.0,0.0,3e-05
7287.0,4.0,24,28,450,118.3252,0.0027554949,0.000561286,5.0,8.3401641949e-05,0.000336511,0.003981359,36.9777,62.8818,2.9816,22.0,0.00070778,6.0,0.0,0.0002
5165.0,4.0,20,8,500,113.1471,0.00375474845,0.00094701,7.0,0.000771698,0.0008268624,0.0035207912,64.9604,61.4238,4.8695,17.0,0.00038551,4.0,0.0,0.0
2477.0,5.0,16,1,600,90.1429,0.000447029,0.000584498,4.0,0.000184845,0.000494598,0.00392516,30.9576,47.2485,4.6136,14.0,0.0012164,7.0,0.000172322,1e-05
6644.0,5.0,27,12,500,112.9804,0.0047162543,0.000274039,3.0,0.000153415,0.0001042501,0.00670106,48.9988,62.3124,3.9984,23.0,0.0011101,7.0,0.0,0.0
7888.0,6.0,20,12,750,111.1322,0.000231745,0.000291689,7.0,0.0,0.0001083814,0.0020443814,31.1521,70.1069,4.7773,18.0,0.00087628,5.0,0.0,6e-05
7632.0,6.0,19,12,300,113.2086,0.0,0.00048969,4.0,0.000194414,0.0002458294,0.0049013392,39.7394,71.7038,4.1457,14.0,0.00063913,4.0,0.00017511,0.00017
3168.0,4.0,22,8,500,78.1332,0.00448988,0.000224907,7.0,0.0,0.0002928953,0.0033678526,30.8,47.8814,6.6018,14.0,0.00064705,6.0,0.0,1e-05
3188.0,1.0,21,6,100,105.5854,0.0024392377,0.000540079,3.0,1.5976337969082e-05,0.000118784,0.00389949,64.4,86.1444,4.7455,28.0,0.0010772,6.0,0.0,0.0
977.0,6.0,25,20,200,76.8456,0.0036253716,0.000206697,2.0,1.35135713291536e-05,0.0002434886,0.0036426686,46.1278,66.0776,5.1054,31.0,0.00074941,5.0,0.00011769,0.00035
3340.0,2.0,18,10,1000,66.769,0.0083820891,0.00082295,6.0,0.0,0.0009441362,0.00366801,44.0358,54.084,5.939,27.0,0.00071696,6.0,0.0,1e-05
3163.0,5.0,23,12,300,102.3974,0.0017066494,0.0005392995,5.0,0.0,0.0003879783,0.0028571282,35.6198,61.6108,5.0207,20.0,0.00084934,6.0,0.00011958,0.0
8192.0,3.0,24,12,800,94.822,0.0187018701,0.0002425762,3.0,6.8761668592499e-05,0.0001279978,0.0035957084,59.2072,85.5,5.3857,19.0,0.0011769,8.0,0.0,9e-05
8512.0,5.0,19,4,1000,129.7922,0.003725487,0.000153486,8.0,0.00017154568,0.0009482397,0.0035254787,44.7574,45.2521,4.5354,30.0,0.00093461,4.0,0.00010768,6e-05
704.0,3.0,18,8,500,103.7456,0.003447764,0.000292476,6.0,0.000162423,0.00010438899792729,0.0033981212,55.2918,99.908,5.5341,24.0,0.0006689,6.0,0.0,0.0
3046.0,5.0,22,28,1000,91.7574,0.000410878,0.000410878,0.0,0.0,0.0001277546,0.001912581,32.5822,67.8148,3.5455,40.0,0.00091345,6.0,0.0,0.0
3850.0,5.0,16,10,400,80.0995,0.0037296931,0.0003037268,2.0,0.0001719097,0.0003008062,0.0025956481,28.2062,54.0,5.9604,23.0,0.00291793,8.0,0.0,0.0
7071.0,6.0,24,30,300,112.8108,0.0036774574,0.0003824992,3.0,6.84301726643538e-05,0.000382294,0.0035708814,31.4226,61.4869,4.9448,27.0,0.0016571,8.0,0.0,2e-05
2104.0,3.0,20,10,250,118.7514,0.002569086,0.000287909,0.0,0.0,0.00076639,0.005165599,23.4,74.6922,4.099,20.0,0.00081352,7.0,0.0,0.0
834.0,5.0,18,10,500,151.0304,0.0008495522,0.00023473783,4.0,0.0,0.0001452288,0.00112542,27.0568,57.3077,5.9172,20.0,0.0011195,8.0,0.0,8e-05
1289.0,4.0,22,16,800,74.7136,0.0020552892,0.0005898734,6.0,0.0,0.000247589,0.0030671119,41.7501,60.7992,6.8102,15.0,0.0004138,3.0,0.0,0.0
5773.0,3.0,17,4,1000,78.8982,0.0023240178,0.000291289,4.0,5.556964012075e-05,0.0002034784,0.0049570124,36.7304,52.7234,4.50983,24.0,0.00081728,5.0,0.0,0.0
6456.0,1.0,16,4,300,82.4353,0.00391285,0.00081177,4.0,1.179910881528e-05,0.000461365,0.0065161707,50.0156,59.6716,7.3367,10.0,0.00095705,4.0,0.0006391753,4e-05
3163.0,4.0,25,4,250,61.9,0.0024178624,0.00018829,4.0,0.000243496,0.0009692626,0.0028378069,36.2867,51.1078,7.2053,30.0,0.0012571,9.0,0.000172276,0.0
5773.0,5.0,22,4,450,56.1616,0.0011779914,0.000226978,7.0,0.0,0.000456788,0.0030707514,32.5145,68.7282,5.0,13.0,0.00071908,8.0,0.0,0.0
4696.0,5.0,21,10,700,82.7604,0.0007026797,0.000451608,5.0,0.0003454828,0.000254798,0.0028570187,60.2022,45.0,5.3931,21.0,0.001209,4.0,0.0,0.0
3275.0,5.0,21,12,1000,76.4392,0.0014232489,0.000447976,5.0,0.0,0.0007000213,0.0045688069,45.2587,69.25,6.542,24.0,0.00086565,5.0,0.0,0.00098
607.0,5.0,18,16,500,112.2328,0.0014986485,0.00072697,2.0,4.7692430687043e-05,0.0,0.0034127791,23.1804,42.6648,5.8486,23.0,0.001179,8.0,0.000185734,0.0
1695.0,4.0,19,20,300,134.982,0.0012240799,0.0002740648,2.0,0.0003377778,0.0005347858,0.002486065,30.4418,58.9604,5.0286,14.0,0.0015385,6.0,0.0001391323,0.0005
1726.0,4.0,20,6,600,106.3388,0.0046161282,0.0004397132,3.0,0.0002808571,0.000572988,0.0032815683,40.5,62.3938,5.3884,20.0,0.0006486,6.0,0.0,6e-05
5785.0,3.0,19,24,800,74.984,0.0024141816,0.000352445,5.0,0.0,0.0002577886,0.00263529094,40.4537,60.7704,4.7103,24.0,0.0013861,7.0,0.000752511,0.0
805.0,5.0,23,4,500,111.8168,0.0024779961,0.000482898,4.0,0.00015648906,0.000256596,0.0036672283,40.2134,43.0354,4.5,25.0,0.00067861,6.0,0.000482898,0.00024
4444.0,4.0,25,30,500,99.9773,0.0010302781,0.0003196808,5.0,0.0,0.000542758,0.0029125467,36.9686,68.9333,4.8571,15.0,0.00092886,8.0,0.0,0.0
705.0,4.0,20,36,48,129.907,0.0019189907,0.0003715555,7.0,0.0001542542,0.0007384466,0.00345095,33.8,57.0,5.1279,13.0,0.0009629,7.0,0.0,0.00018
789.0,3.0,18,20,500,143.4,0.00030361423,0.000374937,5.0,0.0,0.000186926,0.0026954942,57.4,78.7456,5.3956,18.0,0.0005705,7.0,0.0,0.0
609.0,5.0,16,12,200,73.24,8.611683069492592e-05,0.000558964,7.0,0.0,0.0001773068,0.0024143514,36.547,42.48,5.1184,28.0,0.00077362,6.0,0.0,0.0
3697.0,5.0,18,24,600,76.8584,0.0048451452,0.000253439,4.0,0.0,0.00048451452,0.00185837,51.3462,74.3056,4.2527,21.0,0.00074908,7.0,0.0,0.00043
7051.0,4.0,18,10,100,103.5686,0.000651686,0.000257578,3.0,0.0,0.0002734456,0.0023204494,40.4366,49.6394,6.5456,14.0,0.00071163,7.0,0.0,5e-05
1607.0,5.0,20,20,200,79.8122,0.0010231146,0.000402791,0.0,0.000254033,0.00290975,0.002145568,57.6567,66.9764,5.8255,28.0,0.0010458,5.0,0.000398817,0.00026
5801.0,3.0,16,16,1000,77.6282,0.00331316,0.0001586677,7.0,1.914881713786817e-05,0.0001571794,0.0028152555,42.5,78.532,4.6722,30.0,0.00063843,5.0,0.0,7e-05
2645.0,6.0,21,8,650,106.4136,0.0020458701,0.0005067011,5.0,0.0,0.0001743113,0.002669052,41.8255,56.4128,4.2485,24.0,0.00101,7.0,0.0,0.0
707.0,5.0,19,16,1300,134.5652,0.00162977,5.8134867141747e-05,2.0,0.000475529,0.000574037,0.003703899,29.34,66.6226,5.5,46.0,0.0013169,6.0,0.0,9e-05
934.0,6.0,20,28,350,88.907,0.004391449,0.00059483401,5.0,7.226812586068e-05,0.0007381383,0.0030058339,45.7097,64.8136,4.9128,19.0,0.0006103,4.0,0.000506575,0.00042
596.0,3.0,32,6,800,71.2432,0.0045373973,0.000404435,10.0,0.000176433,0.0002884308,0.0029126715,26.2581,77.7143,4.566,23.0,0.00097311,8.0,0.000183598,0.0
7525.0,5.0,16,16,500,114.5648,0.0016888822,0.000320118,5.0,0.0001576923,0.000453915,0.0,40.2916,42.8571,4.939,22.0,0.00076902,8.0,0.0,0.0
4648.0,5.0,18,12,450,89.8804,0.055087456,0.0005646496,4.0,0.0,0.0006047395,0.004945953,46.5646,78.9073,6.4042,22.0,0.001414,6.0,0.0001818849,0.00083
4397.0,4.0,22,20,200,118.4598,0.00302915,0.0004816016,5.0,0.0,0.00010178,0.0034176569,56.8695,34.0666,6.926,16.0,0.00081856,9.0,0.0,0.0
4356.0,2.0,20,28,1000,75.822,0.0012281491,0.0004768002,8.0,0.0,0.000623778,0.0039553527,56.3,50.939,4.947,16.0,0.0017008,6.0,0.000281689,0.00013
4359.0,4.0,21,14,300,59.4268,0.0018556928,0.0002275753,6.0,0.0,0.0001073918,0.0034012723,43.7378,75.4536,4.0724,17.0,0.0012796,8.0,0.0,0.00068
1430.0,5.0,18,12,800,99.6928,0.0015557798,0.00018561,2.0,1.25127529794937e-05,0.0002923205,0.0037883769,32.3565,63.5666,5.6384,14.0,0.00091903,9.0,0.0,0.0
